date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:15	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222e60ed25fae733e18b7dee2dec93f81d-ssl%22	https://www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c6.ttf?5510888	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c690c6.ttf	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:17	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b709f91a09dd47c56ba73e43a44f94d5-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c6.svg?5510888	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c690c6.svg	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:17	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%22a99c529525f73553569f60238710f35b-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/css/openhand.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/css/openhand.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:18	60316/60316	---MCZ	200	added ('OK')	text/html	etag:%2236267ba37d13786d79d7be2a343734a8-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/css/closedhand.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/css/closedhand.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:19	60318/60318	---MCZ	200	added ('OK')	text/html	etag:%22cfe98a4d93dd57112cdee3e9fdef09a0-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/assets/gridtile.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/assets/gridtile.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:19	60330/60330	---MCZ	200	added ('OK')	text/html	etag:%225d5c0b4aeb3389beb45274a6e4f091b9-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/assets/gridtile_white.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/assets/gridtile_white.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:20	60326/60326	---MCZ	200	added ('OK')	text/html	etag:%227405251989d5460d96f452880c28a25c-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/assets/gridtile_3x3.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/assets/gridtile_3x3.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:21	60338/60338	---MCZ	200	added ('OK')	text/html	etag:%228d3fc282a837f07cf696b190e67e5d6c-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/assets/gridtile_3x3_white.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/assets/gridtile_3x3_white.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:21	60320/60320	---MCZ	200	added ('OK')	text/html	etag:%228d01ff6d8e8d54ee5f371df7813f0b5c-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/assets/coloredbg.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/assets/coloredbg.html	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:22	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22bd088cafc9e547defb412a2bc32bbf45-ssl%22	https://www.kondammaltrust.org/js/revolution-slider/assets/loader.gif	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/assets/loader.gif	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:22	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1657263982-ssl-df	https://www.kondammaltrust.org/kodesolution.com/wp-content/themes/twentytwentytwo/style4963.css?ver=1.1	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/kodesolution.com/wp-content/themes/twentytwentytwo/style4963.a64963.delayed	(from https://www.kondammaltrust.org/css/images/bx_loader.html)
18:06:23	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1657263982-ssl-df	https://www.kondammaltrust.org/kodesolution.com/wp-includes/blocks/navigation/view.minb0c3.js?ver=3776ea67846b3bb10fe8f7cdd486b0ba	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/kodesolution.com/wp-includes/blocks/navigation/view.minb0c3.a7b0c3.delayed	(from https://www.kondammaltrust.org/css/images/bx_loader.html)
18:06:30	134622/134622	---MCZ	200	added ('OK')	application/octet-stream	etag:%2287238d2daed10c1cb56b739b57c44ccf-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.eot	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.eot	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:31	134622/134622	---MCZ	200	added ('OK')	application/octet-stream	etag:%2287238d2daed10c1cb56b739b57c44ccf-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400d41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400d41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:31	77400/77400	---M--	200	added ('OK')	font/woff2	etag:%22c0fc9e080233843eda285051c48390c5-ssl%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.woff2	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.woff2	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:32	90672/90672	---MCZ	200	added ('OK')	application/font-woff	etag:%2239261fcdfe3fb560b2fd93f6029348a3-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.woff	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.woff	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:32	134316/134316	---M--	200	added ('OK')	font/ttf	etag:%220c43cff08455e624f81d5eb56e686664-ssl%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.ttf	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.ttf	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:33	34350/34350	---MCZ	200	added ('OK')	application/octet-stream	etag:%2243eea710fa3013984ee8b9913d1812cb-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.eot	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.eot	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:33	730302/730302	---MCZ	200	added ('OK')	image/svg+xml	etag:%2256d434cdba50eb649c7872c1c7766faf-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.svg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-brands-400.svg	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:35	34350/34350	---MCZ	200	added ('OK')	application/octet-stream	etag:%2243eea710fa3013984ee8b9913d1812cb-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400d41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400d41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:35	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%228fdced7345161bbf44e42673bb689f29-ssl%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.woff2	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.woff2	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:36	16780/16780	---MCZ	200	added ('OK')	application/font-woff	etag:%226450a989a2ad63d5d891715f9916ef48-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.woff	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.woff	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:36	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%22d24bb45669ef099524a5dc95225d2a5e-ssl%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.ttf	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.ttf	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:37	144715/144715	---MCZ	200	added ('OK')	image/svg+xml	etag:%226856f1c1cd94e96fb8c3bab6285fcd06-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.svg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-regular-400.svg	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:38	204266/204266	---MCZ	200	added ('OK')	application/octet-stream	etag:%223981fa3bc7983e15c993eeba7a2bfbd4-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.eot	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.eot	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:38	204266/204266	---MCZ	200	added ('OK')	application/octet-stream	etag:%223981fa3bc7983e15c993eeba7a2bfbd4-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900d41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900d41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:39	80148/80148	---M--	200	added ('OK')	font/woff2	etag:%229197b69561edf58927de5c02492da832-ssl%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.woff2	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.woff2	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:39	104004/104004	---MCZ	200	added ('OK')	application/font-woff	etag:%220714c6936e48ff8a6595b7e09c3f5725-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.woff	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.woff	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:40	203980/203980	---M--	200	added ('OK')	font/ttf	etag:%2235dcf662edb86a9431f65590f17e7fbf-ssl%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.ttf	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.ttf	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:41	58680/58680	---MCZ	200	added ('OK')	application/octet-stream	etag:%2263dfe828a92abfca97af2d057c14dc3f-ssl-df%22	https://www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1d.eot?d7yf1v	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1dbb1d.eot	(from https://www.kondammaltrust.org/css/pe-icon-7-stroke.css)
18:06:41	914125/914125	---MCZ	200	added ('OK')	image/svg+xml	etag:%22d14f573adc52260f8babdf4dcccc5985-ssl-df%22	https://www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.svg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/fontawesome5/fa-solid-900.svg	(from https://www.kondammaltrust.org/css/font-awesome5.css)
18:06:42	58680/58680	---MCZ	200	added ('OK')	application/octet-stream	etag:%2263dfe828a92abfca97af2d057c14dc3f-ssl-df%22	https://www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-stroked41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-stroked41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/pe-icon-7-stroke.css)
18:06:42	58556/58556	---MCZ	200	added ('OK')	application/font-woff	etag:%22848cce25b84170a5778aff1324578ec5-ssl-df%22	https://www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1d.woff?d7yf1v	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1dbb1d.woff	(from https://www.kondammaltrust.org/css/pe-icon-7-stroke.css)
18:06:43	58480/58480	---M--	200	added ('OK')	font/ttf	etag:%22c0b3aa9f8a98fec0b3f9b9a18e76f718-ssl%22	https://www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1d.ttf?d7yf1v	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1dbb1d.ttf	(from https://www.kondammaltrust.org/css/pe-icon-7-stroke.css)
18:06:44	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	etag:%227e61c82f5d92dbf6ff528cfb8e142d8c-ssl-df%22	https://www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1d.svg?d7yf1v	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/pe-icon-7-stroke/pe-icon-7-strokebb1dbb1dbb1d.svg	(from https://www.kondammaltrust.org/css/pe-icon-7-stroke.css)
18:06:44	59572/59572	---MCZ	200	added ('OK')	application/octet-stream	etag:%228d0945c60ddf5dc5b7731c41d576d098-ssl-df%22	https://www.kondammaltrust.org/fonts/eleganticons/eleganticons.eot	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/eleganticons/eleganticons.eot	(from https://www.kondammaltrust.org/css/elegant-icons.css)
18:06:45	59572/59572	---MCZ	200	added ('OK')	application/octet-stream	etag:%228d0945c60ddf5dc5b7731c41d576d098-ssl-df%22	https://www.kondammaltrust.org/fonts/eleganticons/eleganticonsd41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/eleganticons/eleganticonsd41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/elegant-icons.css)
18:06:45	63664/63664	---MCZ	200	added ('OK')	application/font-woff	etag:%22968c7c1f5e2fb1514e2f8c6d76a97349-ssl-df%22	https://www.kondammaltrust.org/fonts/eleganticons/eleganticons.woff	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/eleganticons/eleganticons.woff	(from https://www.kondammaltrust.org/css/elegant-icons.css)
18:06:46	59388/59388	---M--	200	added ('OK')	font/ttf	etag:%22a1e9e3a2f513e354fd1a12062fe2e194-ssl%22	https://www.kondammaltrust.org/fonts/eleganticons/eleganticons.ttf	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/eleganticons/eleganticons.ttf	(from https://www.kondammaltrust.org/css/elegant-icons.css)
18:06:48	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:%2294d0231922c17ecb5a2768aa2ba42be2-ssl-df%22	https://www.kondammaltrust.org/fonts/eleganticons/eleganticons.svg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/eleganticons/eleganticons.svg	(from https://www.kondammaltrust.org/css/elegant-icons.css)
18:06:48	112248/112248	---MCZ	200	added ('OK')	application/octet-stream	etag:%22c4fcc0dfa778df639369a661abf7f45a-ssl-df%22	https://www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f98.eot?nd5j0m	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f982f98.eot	(from https://www.kondammaltrust.org/css/icomoon.css)
18:06:49	112084/112084	---M--	200	added ('OK')	font/ttf	etag:%22c98cff6802992d13c246e65367d278c2-ssl%22	https://www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f98.ttf?nd5j0m	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f982f98.ttf	(from https://www.kondammaltrust.org/css/icomoon.css)
18:06:49	112160/112160	---MCZ	200	added ('OK')	application/font-woff	etag:%222f28f7056e34e7cf939765786f5ee89f-ssl-df%22	https://www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f98.woff?nd5j0m	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f982f98.woff	(from https://www.kondammaltrust.org/css/icomoon.css)
18:06:51	347944/347944	---MCZ	200	added ('OK')	image/svg+xml	etag:%22925a44b5400e53d70b03ee23f3f2fb4c-ssl-df%22	https://www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f98.svg?nd5j0m	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/icomoon/fonts/icomoon2f982f982f98.svg	(from https://www.kondammaltrust.org/css/icomoon.css)
18:06:52	77524/77524	---MCZ	200	added ('OK')	application/octet-stream	etag:%228fea007158cc376d146f06dd3cf3d5ee-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07.eot?hr0153	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07ff07.eot	(from https://www.kondammaltrust.org/css/flaticon-set-current-theme.css)
18:06:53	77360/77360	---M--	200	added ('OK')	font/ttf	etag:%229175ce94eb5344cf28b901212e933288-ssl%22	https://www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07.ttf?hr0153	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07ff07.ttf	(from https://www.kondammaltrust.org/css/flaticon-set-current-theme.css)
18:06:53	77436/77436	---MCZ	200	added ('OK')	application/font-woff	etag:%22bd4321db2ce1efb85f643a454fa652d2-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07.woff?hr0153	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07ff07.woff	(from https://www.kondammaltrust.org/css/flaticon-set-current-theme.css)
18:06:54	23902/23902	---MCZ	200	added ('OK')	application/octet-stream	etag:%226f15a97f257c764f24bccd353392740c-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.eot	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.eot	(from https://www.kondammaltrust.org/css/flaticon-set-communication.css)
18:06:54	327674/327674	---MCZ	200	added ('OK')	image/svg+xml	etag:%224ce500ad33e2e731c5d246228e7fdd9b-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07.svg?hr0153	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-current-theme/flaticon-set-current-themeff07ff07ff07.svg	(from https://www.kondammaltrust.org/css/flaticon-set-current-theme.css)
18:06:55	23902/23902	---MCZ	200	added ('OK')	application/octet-stream	etag:%226f15a97f257c764f24bccd353392740c-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communicationd41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communicationd41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/flaticon-set-communication.css)
18:06:55	12408/12408	---MCZ	200	added ('OK')	application/font-woff	etag:%2200c26c19a605d317bd1f92b2d397ecdd-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.woff	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.woff	(from https://www.kondammaltrust.org/css/flaticon-set-communication.css)
18:06:56	23724/23724	---M--	200	added ('OK')	font/ttf	etag:%229e0d22bf4ccb9c2b062adea824ecbb73-ssl%22	https://www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.ttf	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.ttf	(from https://www.kondammaltrust.org/css/flaticon-set-communication.css)
18:06:57	174524/174524	---MCZ	200	added ('OK')	image/svg+xml	etag:%220abaf7d71be28eed2793b84b7ea8074f-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.svg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-communication/flaticon-set-communication.svg	(from https://www.kondammaltrust.org/css/flaticon-set-communication.css)
18:06:57	14112/14112	---MCZ	200	added ('OK')	application/octet-stream	etag:%22f85287ab2901d8c6785ab28f38bcbb52-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.eot	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.eot	(from https://www.kondammaltrust.org/css/flaticon-set-charity.css)
18:06:58	14112/14112	---MCZ	200	added ('OK')	application/octet-stream	etag:%22f85287ab2901d8c6785ab28f38bcbb52-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charityd41dd41d.eot?	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charityd41dd41dd41d.eot	(from https://www.kondammaltrust.org/css/flaticon-set-charity.css)
18:06:58	8056/8056	---MCZ	200	added ('OK')	application/font-woff	etag:%22b69c345bf551f90b896ba0aa031347fa-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.woff	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.woff	(from https://www.kondammaltrust.org/css/flaticon-set-charity.css)
18:06:59	13936/13936	---M--	200	added ('OK')	font/ttf	etag:%2252f41ebdae24620fdb21981a9f15c96f-ssl%22	https://www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.ttf	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.ttf	(from https://www.kondammaltrust.org/css/flaticon-set-charity.css)
18:07:02	99157/99157	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b13b3d02d5bd50160c807320c4c722fb-ssl-df%22	https://www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.svg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/fonts/flaticon-set-charity/flaticon-set-charity.svg	(from https://www.kondammaltrust.org/css/flaticon-set-charity.css)
